t,p_ref,,pulse,p_ref1
21.50200001,0.23384756,,5,0.23384756
21.50300003,0.233889678,,5,0.233889678
21.50400002,0.233931796,,5,0.233931796
21.505,0.233973914,,5,0.233973914
21.50600002,0.234016032,,5,0.234016032
21.50700001,0.23405815,,5,0.23405815
21.50800003,0.234100268,,5,0.234100268
21.50900002,0.234142386,,5,0.234142386
21.51,0.234184504,,5,0.234184504
21.51100002,0.234226622,,5,0.234226622
21.51200001,0.23426874,,5,0.23426874
21.51300003,0.234310858,,5,0.234310858
21.51400002,0.234352976,,5,0.234352976
21.515,0.234395094,,5,0.234395094
21.51600002,0.234437212,,5,0.234437212
21.51700001,0.23447933,,5,0.23447933
21.51800003,0.234521448,,5,0.234521448
21.51900002,0.234563566,,5,0.234563566
21.52,0.234605684,,5,0.234605684
21.52100002,0.234647802,,5,0.234647802
21.52200001,0.23468992,,5,0.23468992
21.52300003,0.234732038,,5,0.234732038
21.52400002,0.234774156,,5,0.234774156
21.525,0.234816274,,5,0.234816274
21.52600002,0.234858392,,5,0.234858392
21.52700001,0.23490051,,5,0.23490051
21.52800003,0.234942628,,5,0.234942628
21.52900002,0.234984746,,5,0.234984746
21.53,0.235026864,,5,0.235026864
21.53100002,0.235068982,,5,0.235068982
21.53200001,0.2351111,,5,0.2351111
21.53300003,0.235153218,,5,0.235153218
21.53400002,0.235195336,,5,0.235195336
21.535,0.235237454,,5,0.235237454
21.53600002,0.235279572,,5,0.235279572
21.53700001,0.23532169,,5,0.23532169
21.53800003,0.235363808,,5,0.235363808
21.53900002,0.235405926,,5,0.235405926
21.54,0.235448044,,5,0.235448044
21.54100002,0.235490162,,5,0.235490162
21.54200001,0.23553228,,5,0.23553228
21.54300003,0.235574398,,5,0.235574398
21.54400002,0.235616516,,5,0.235616516
21.545,0.235658634,,5,0.235658634
21.54600002,0.235700752,,5,0.235700752
21.54700001,0.23574287,,5,0.23574287
21.54800003,0.235784988,,5,0.235784988
21.54900002,0.235827106,,5,0.235827106
21.55,0.235869224,,5,0.235869224
21.55100002,0.235911342,,5,0.235911342
21.55200001,0.23595346,,5,0.23595346
21.55300003,0.235995578,,5,0.235995578
21.55400002,0.236037696,,5,0.236037696
21.555,0.236079814,,5,0.236079814
21.55600002,0.236121932,,5,0.236121932
21.55700001,0.23616405,,5,0.23616405
21.55799999,0.236206168,,5,0.236206168
21.55900002,0.236248286,,5,0.236248286
21.56,0.236290404,,5,0.236290404
21.56100002,0.236332522,,5,0.236332522
21.56200001,0.23637464,,5,0.23637464
21.56300003,0.236416758,,5,0.236416758
21.56400002,0.236458876,,5,0.236458876
21.565,0.236500994,,5,0.236500994
21.56600002,0.236543112,,5,0.236543112
21.56700001,0.23658523,,5,0.23658523
21.56800003,0.236627348,,5,0.236627348
21.56900002,0.236669466,,5,0.236669466
21.57,0.236711584,,5,0.236711584
21.57100002,0.236753702,,5,0.236753702
21.57200001,0.23679582,,5,0.23679582
21.57300003,0.236837938,,5,0.236837938
21.57400002,0.236880056,,5,0.236880056
21.575,0.236922174,,5,0.236922174
21.57600002,0.236964292,,5,0.236964292
21.57700001,0.23700641,,5,0.23700641
21.57800003,0.237048528,,5,0.237048528
21.57900002,0.237090646,,5,0.237090646
21.58,0.237132764,,5,0.237132764
21.58100002,0.237174882,,5,0.237174882
21.58200001,0.237217,,5,0.237217
21.58300003,0.237259118,,5,0.237259118
21.58400002,0.237301236,,5,0.237301236
21.585,0.237343354,,5,0.237343354
21.58600002,0.237385472,,5,0.237385472
21.58700001,0.23742759,,5,0.23742759
21.58799999,0.237469708,,5,0.237469708
21.58900002,0.237511826,,5,0.237511826
21.59,0.237553944,,5,0.237553944
21.59100002,0.237596062,,5,0.237596062
21.59200001,0.23763818,,5,0.23763818
21.59300003,0.237680298,,5,0.237680298
21.59400002,0.237722416,,5,0.237722416
21.595,0.237764534,,5,0.237764534
21.59600002,0.237806652,,5,0.237806652
21.59700001,0.23784877,,5,0.23784877
21.59800003,0.237890888,,5,0.237890888
21.59900002,0.237933006,,5,0.237933006
21.6,0.237975124,,5,0.237975124
21.60100002,0.238017242,,5,0.238017242
21.60200001,0.23805936,,5,0.23805936
21.60300003,0.238101478,,5,0.238101478
21.60400002,0.238143596,,5,0.238143596
21.605,0.238185714,,5,0.238185714
21.60600002,0.238227832,,5,0.238227832
21.60700001,0.23826995,,5,0.23826995
21.60800003,0.238312068,,5,0.238312068
21.60900002,0.238354186,,5,0.238354186
21.61,0.238396304,,5,0.238396304
21.61100002,0.238438422,,5,0.238438422
21.61200001,0.23848054,,5,0.23848054
21.61300003,0.238522658,,5,0.238522658
21.61400002,0.238564776,,5,0.238564776
21.615,0.238606894,,5,0.238606894
21.61600002,0.238649012,,5,0.238649012
21.61700001,0.23869113,,5,0.23869113
21.61800003,0.238733248,,5,0.238733248
21.61900002,0.238775366,,5,0.238775366
21.62,0.238817484,,5,0.238817484
21.62100002,0.238859602,,5,0.238859602
21.62200001,0.23890172,,5,0.23890172
21.62300003,0.238943838,,5,0.238943838
21.62400002,0.238985956,,5,0.238985956
21.625,0.239028074,,5,0.239028074
21.62600002,0.239070192,,5,0.239070192
21.62700001,0.23911231,,5,0.23911231
21.62800003,0.239154428,,5,0.239154428
21.62900002,0.239196546,,5,0.239196546
21.63,0.239238664,,5,0.239238664
21.63100002,0.239280782,,5,0.239280782
21.63200001,0.2393229,,5,0.2393229
21.63300003,0.239365018,,5,0.239365018
21.63400002,0.239407136,,5,0.239407136
21.635,0.239449254,,5,0.239449254
21.63600002,0.239491372,,5,0.239491372
21.63700001,0.23953349,,5,0.23953349
21.63800003,0.239575608,,5,0.239575608
21.63900002,0.239617726,,5,0.239617726
21.64,0.239659844,,5,0.239659844
21.64100002,0.239701962,,5,0.239701962
21.64200001,0.23974408,,5,0.23974408
21.64300003,0.239786198,,5,0.239786198
21.64400002,0.239828316,,5,0.239828316
21.645,0.239870434,,5,0.239870434
21.64600002,0.239912552,,5,0.239912552
21.64700001,0.23995467,,5,0.23995467
21.64800003,0.239996788,,5,0.239996788
21.64900002,0.240038906,,5,0.240038906
21.65,0.240081024,,5,0.240081024
21.65100002,0.240123142,,5,0.240123142
21.65200001,0.24016526,,5,0.24016526
21.65300003,0.240207378,,5,0.240207378
21.65400002,0.240249496,,5,0.240249496
21.655,0.240291614,,5,0.240291614
21.65600002,0.240333732,,5,0.240333732
21.65700001,0.24037585,,5,0.24037585
21.65800003,0.240417968,,5,0.240417968
21.65900002,0.240460086,,5,0.240460086
21.66,0.240502204,,5,0.240502204
21.66100002,0.240544322,,5,0.240544322
21.66200001,0.24058644,,5,0.24058644
21.66300003,0.240628558,,5,0.240628558
21.66400002,0.240670676,,5,0.240670676
21.665,0.240712794,,5,0.240712794
21.66600002,0.240754912,,5,0.240754912
21.66700001,0.24079703,,5,0.24079703
21.66800003,0.240839148,,5,0.240839148
21.66900002,0.240881266,,5,0.240881266
21.67,0.240923384,,5,0.240923384
21.67100002,0.240965502,,5,0.240965502
21.67200001,0.24100762,,5,0.24100762
21.67300003,0.241049738,,5,0.241049738
21.67400002,0.241091856,,5,0.241091856
21.675,0.241133974,,5,0.241133974
21.67600002,0.241176092,,5,0.241176092
21.67700001,0.24121821,,5,0.24121821
21.67800003,0.241260328,,5,0.241260328
21.67900002,0.241302446,,5,0.241302446
21.68,0.241344564,,5,0.241344564
21.68100002,0.241386682,,5,0.241386682
21.68200001,0.2414288,,5,0.2414288
21.68299999,0.241470918,,5,0.241470918
21.68400002,0.241513036,,5,0.241513036
21.685,0.241555154,,5,0.241555154
21.68600002,0.241597272,,5,0.241597272
21.68700001,0.24163939,,5,0.24163939
21.68800003,0.241681508,,5,0.241681508
21.68900002,0.241723626,,5,0.241723626
21.69,0.241765744,,5,0.241765744
21.69100002,0.241807862,,5,0.241807862
21.69200001,0.24184998,,5,0.24184998
21.69300003,0.241892098,,5,0.241892098
21.69400002,0.241934216,,5,0.241934216
21.695,0.241976334,,5,0.241976334
21.69600002,0.242018452,,5,0.242018452
21.69700001,0.24206057,,5,0.24206057
21.69800003,0.242102688,,5,0.242102688
21.69900002,0.242144806,,5,0.242144806
21.7,0.242186924,,5,0.242186924
21.70100002,0.242229042,,5,0.242229042
21.70200001,0.24227116,,5,0.24227116
21.70300003,0.242313278,,5,0.242313278
21.70400002,0.242355396,,5,0.242355396
21.705,0.242397514,,5,0.242397514
21.70600002,0.242439632,,5,0.242439632
21.70700001,0.24248175,,5,0.24248175
21.70800003,0.242523868,,5,0.242523868
21.70900002,0.242565986,,5,0.242565986
21.71,0.242608104,,5,0.242608104
21.71100002,0.242650222,,5,0.242650222
21.71200001,0.24269234,,5,0.24269234
21.71299999,0.242734458,,5,0.242734458
21.71400002,0.242776576,,5,0.242776576
21.715,0.242818694,,5,0.242818694
21.71600002,0.242860812,,5,0.242860812
21.71700001,0.24290293,,5,0.24290293
21.71800003,0.242945048,,5,0.242945048
21.71900002,0.242987166,,5,0.242987166
21.72,0.243029284,,5,0.243029284
21.72100002,0.243071402,,5,0.243071402
21.72200001,0.24311352,,5,0.24311352
21.72300003,0.243155638,,5,0.243155638
21.72400002,0.243197756,,5,0.243197756
21.725,0.243239874,,5,0.243239874
21.72600002,0.243281992,,5,0.243281992
21.72700001,0.24332411,,5,0.24332411
21.72800003,0.243366228,,5,0.243366228
21.72900002,0.243408346,,5,0.243408346
21.73,0.243450464,,5,0.243450464
21.73100002,0.243492582,,5,0.243492582
21.73200001,0.2435347,,5,0.2435347
21.73300003,0.243576818,,5,0.243576818
21.73400002,0.243618936,,5,0.243618936
21.735,0.243661054,,5,0.243661054
21.73600002,0.243703172,,5,0.243703172
21.73700001,0.24374529,,5,0.24374529
21.73800003,0.243787408,,5,0.243787408
21.73900002,0.243829526,,5,0.243829526
21.74,0.243871644,,5,0.243871644
21.74100002,0.243913762,,5,0.243913762
21.74200001,0.24395588,,5,0.24395588
21.74300003,0.243997998,,5,0.243997998
21.74400002,0.244040116,,5,0.244040116
21.745,0.244082234,,5,0.244082234
21.74600002,0.244124352,,5,0.244124352
21.74700001,0.24416647,,5,0.24416647
21.74800003,0.244208588,,5,0.244208588
21.74900002,0.244250706,,5,0.244250706
21.75,0.244292824,,5,0.244292824
21.75100002,0.244334942,,5,0.244334942
21.75200001,0.24437706,,5,0.24437706
21.75300003,0.244419178,,5,0.244419178
21.75400002,0.244461296,,5,0.244461296
21.755,0.244503414,,5,0.244503414
21.75600002,0.244545532,,5,0.244545532
21.75700001,0.24458765,,5,0.24458765
21.75800003,0.244629768,,5,0.244629768
21.75900002,0.244671886,,5,0.244671886
21.76,0.244714004,,5,0.244714004
21.76100002,0.244756122,,5,0.244756122
21.76200001,0.24479824,,5,0.24479824
21.76300003,0.244840358,,5,0.244840358
21.76400002,0.244882476,,5,0.244882476
21.765,0.244924594,,5,0.244924594
21.76600002,0.244966712,,5,0.244966712
21.76700001,0.24500883,,5,0.24500883
21.76800003,0.245050948,,5,0.245050948
21.76900002,0.245093066,,5,0.245093066
21.77,0.245135184,,5,0.245135184
21.77100002,0.245177302,,5,0.245177302
21.77200001,0.24521942,,5,0.24521942
21.77300003,0.245261538,,5,0.245261538
21.77400002,0.245303656,,5,0.245303656
21.775,0.245345352,,5,0.245345352
21.77600002,0.245386207,,5,0.245386207
21.77700001,0.245426219,,5,0.245426219
21.77800003,0.245465389,,5,0.245465389
21.77900002,0.245503716,,5,0.245503716
21.78,0.245541201,,5,0.245541201
21.78100002,0.245577844,,5,0.245577844
21.78200001,0.245613644,,5,0.245613644
21.78300003,0.245648602,,5,0.245648602
21.78400002,0.245682718,,5,0.245682718
21.785,0.245715991,,5,0.245715991
21.78600002,0.245748422,,5,0.245748422
21.78700001,0.24578001,,5,0.24578001
21.78800003,0.245810756,,5,0.245810756
21.78900002,0.24584066,,5,0.24584066
21.79,0.245869722,,5,0.245869722
21.79100002,0.245897941,,5,0.245897941
21.79200001,0.245925317,,5,0.245925317
21.79300003,0.245951852,,5,0.245951852
21.79400002,0.245977544,,5,0.245977544
21.795,0.246002393,,5,0.246002393
21.79600002,0.2460264,,5,0.2460264
21.79700001,0.246049565,,5,0.246049565
21.79800003,0.246071888,,5,0.246071888
21.79900002,0.246093368,,5,0.246093368
21.8,0.246114006,,5,0.246114006
21.80100002,0.246133801,,5,0.246133801
21.80200001,0.246152754,,5,0.246152754
21.80300003,0.246170865,,5,0.246170865
21.80400002,0.246188134,,5,0.246188134
21.805,0.24620456,,5,0.24620456
21.80600002,0.246220143,,5,0.246220143
21.80700001,0.246234885,,5,0.246234885
21.80799999,0.246248784,,5,0.246248784
21.80900002,0.24626184,,5,0.24626184
21.81,0.246274054,,5,0.246274054
21.81100002,0.246285426,,5,0.246285426
21.81200001,0.246295956,,5,0.246295956
21.81300003,0.246305643,,5,0.246305643
21.81400002,0.246314488,,5,0.246314488
21.815,0.24632249,,5,0.24632249
21.81600002,0.24632965,,5,0.24632965
21.81700001,0.246335968,,5,0.246335968
21.81800003,0.246341443,,5,0.246341443
21.81900002,0.246346076,,5,0.246346076
21.82,0.246349867,,5,0.246349867
21.82100002,0.246352815,,5,0.246352815
21.82200001,0.246354921,,5,0.246354921
21.82300003,0.246356184,,5,0.246356184
21.82400002,0.246356606,,5,0.246356606
21.825,0.246356184,,5,0.246356184
21.82600002,0.246354921,,5,0.246354921
21.82700001,0.246352815,,5,0.246352815
21.82800003,0.246349867,,5,0.246349867
21.82900002,0.246346076,,5,0.246346076
21.83,0.246341443,,5,0.246341443
21.83100002,0.246335968,,5,0.246335968
21.83200001,0.24632965,,5,0.24632965
21.83300003,0.24632249,,5,0.24632249
21.83400002,0.246314488,,5,0.246314488
21.835,0.246305643,,5,0.246305643
21.83600002,0.246295956,,5,0.246295956
21.83700001,0.246285426,,5,0.246285426
21.83799999,0.246274054,,5,0.246274054
21.83900002,0.24626184,,5,0.24626184
21.84,0.246248784,,5,0.246248784
21.84100002,0.246234885,,5,0.246234885
21.84200001,0.246220143,,5,0.246220143
21.84300003,0.24620456,,5,0.24620456
21.84400002,0.246188134,,0,0.246188134
21.845,0.246170865,,0,0.246170865
21.84600002,0.246152754,,0,0.246152754
21.84700001,0.246133801,,0,0.246133801
21.84800003,0.246114006,,0,0.246114006
21.84900002,0.246093368,,0,0.246093368
21.85,0.246071888,,0,0.246071888
21.85100002,0.246049565,,0,0.246049565
21.85200001,0.2460264,,0,0.2460264
21.85300003,0.246002393,,0,0.246002393
21.85400002,0.245977544,,0,0.245977544
21.855,0.245951852,,0,0.245951852
21.85600002,0.245925317,,0,0.245925317
21.85700001,0.245897941,,0,0.245897941
21.85800003,0.245869722,,0,0.245869722
21.85900002,0.24584066,,0,0.24584066
21.86,0.245810756,,0,0.245810756
21.86100002,0.24578001,,0,0.24578001
21.86200001,0.245748422,,0,0.245748422
21.86300003,0.245715991,,0,0.245715991
21.86400002,0.245682718,,0,0.245682718
21.865,0.245648602,,0,0.245648602
21.86600002,0.245613644,,0,0.245613644
21.86700001,0.245577844,,0,0.245577844
21.86800003,0.245541201,,0,0.245541201
21.86900002,0.245503716,,0,0.245503716
21.87,0.245465389,,0,0.245465389
21.87100002,0.245426219,,0,0.245426219
21.87200001,0.245386207,,0,0.245386207
21.87300003,0.245345352,,0,0.245345352
21.87400002,0.245303656,,0,0.245303656
21.875,0.245261538,,0,0.245261538
21.87600002,0.24521942,,0,0.24521942
21.87700001,0.245177302,,0,0.245177302
21.87800003,0.245135184,,0,0.245135184
21.87900002,0.245093066,,0,0.245093066
21.88,0.245050948,,0,0.245050948
21.88100002,0.24500883,,0,0.24500883
21.88200001,0.244966712,,0,0.244966712
21.88300003,0.244924594,,0,0.244924594
21.88400002,0.244882476,,0,0.244882476
21.885,0.244840358,,0,0.244840358
21.88600002,0.24479824,,0,0.24479824
21.88700001,0.244756122,,0,0.244756122
21.88800003,0.244714004,,0,0.244714004
21.88900002,0.244671886,,0,0.244671886
21.89,0.244629768,,0,0.244629768
21.89100002,0.24458765,,0,0.24458765
21.89200001,0.244545532,,0,0.244545532
21.89300003,0.244503414,,0,0.244503414
21.89400002,0.244461296,,0,0.244461296
21.895,0.244419178,,0,0.244419178
21.89600002,0.24437706,,0,0.24437706
21.89700001,0.244334942,,0,0.244334942
21.89800003,0.244292824,,0,0.244292824
21.89900002,0.244250706,,0,0.244250706
21.9,0.244208588,,0,0.244208588
21.90100002,0.24416647,,0,0.24416647
21.90200001,0.244124352,,0,0.244124352
21.90300003,0.244082234,,0,0.244082234
21.90400002,0.244040116,,0,0.244040116
21.905,0.243997998,,0,0.243997998
21.90600002,0.24395588,,0,0.24395588
21.90700001,0.243913762,,0,0.243913762
21.90800003,0.243871644,,0,0.243871644
21.90900002,0.243829526,,0,0.243829526
21.91,0.243787408,,0,0.243787408
21.91100002,0.24374529,,0,0.24374529
21.91200001,0.243703172,,0,0.243703172
21.91300003,0.243661054,,0,0.243661054
21.91400002,0.243618936,,0,0.243618936
21.915,0.243576818,,0,0.243576818
21.91600002,0.2435347,,0,0.2435347
21.91700001,0.243492582,,0,0.243492582
21.91800003,0.243450464,,0,0.243450464
21.91900002,0.243408346,,0,0.243408346
21.92,0.243366228,,0,0.243366228
21.92100002,0.24332411,,0,0.24332411
21.92200001,0.243281992,,0,0.243281992
21.92300003,0.243239874,,0,0.243239874
21.92400002,0.243197756,,0,0.243197756
21.925,0.243155638,,0,0.243155638
21.92600002,0.24311352,,0,0.24311352
21.92700001,0.243071402,,0,0.243071402
21.92800003,0.243029284,,0,0.243029284
21.92900002,0.242987166,,0,0.242987166
21.93,0.242945048,,0,0.242945048
21.93100002,0.24290293,,0,0.24290293
21.93200001,0.242860812,,0,0.242860812
21.93299999,0.242818694,,0,0.242818694
21.93400002,0.242776576,,0,0.242776576
21.935,0.242734458,,0,0.242734458
21.93600002,0.24269234,,0,0.24269234
21.93700001,0.242650222,,0,0.242650222
21.93800003,0.242608104,,0,0.242608104
21.93900002,0.242565986,,0,0.242565986
21.94,0.242523868,,0,0.242523868
21.94100002,0.24248175,,0,0.24248175
21.94200001,0.242439632,,0,0.242439632
21.94300003,0.242397514,,0,0.242397514
21.94400002,0.242355396,,0,0.242355396
21.945,0.242313278,,0,0.242313278
21.94600002,0.24227116,,0,0.24227116
21.94700001,0.242229042,,0,0.242229042
21.94800003,0.242186924,,0,0.242186924
21.94900002,0.242144806,,0,0.242144806
21.95,0.242102688,,0,0.242102688
21.95100002,0.24206057,,0,0.24206057
21.95200001,0.242018452,,0,0.242018452
21.95300003,0.241976334,,0,0.241976334
21.95400002,0.241934216,,0,0.241934216
21.955,0.241892098,,0,0.241892098
21.95600002,0.24184998,,0,0.24184998
21.95700001,0.241807862,,0,0.241807862
21.95800003,0.241765744,,0,0.241765744
21.95900002,0.241723626,,0,0.241723626
21.96,0.241681508,,0,0.241681508
21.96100002,0.24163939,,0,0.24163939
21.96200001,0.241597272,,0,0.241597272
21.96299999,0.241555154,,0,0.241555154
21.96400002,0.241513036,,0,0.241513036
21.965,0.241470918,,0,0.241470918
21.96600002,0.2414288,,0,0.2414288
21.96700001,0.241386682,,0,0.241386682
21.96800003,0.241344564,,0,0.241344564
21.96900002,0.241302446,,0,0.241302446
21.97,0.241260328,,0,0.241260328
21.97100002,0.24121821,,0,0.24121821
21.97200001,0.241176092,,0,0.241176092
21.97300003,0.241133974,,0,0.241133974
21.97400002,0.241091856,,0,0.241091856
21.975,0.241049738,,0,0.241049738
21.97600002,0.24100762,,0,0.24100762
21.97700001,0.240965502,,0,0.240965502
21.97800003,0.240923384,,0,0.240923384
21.97900002,0.240881266,,0,0.240881266
21.98,0.240839148,,0,0.240839148
21.98100002,0.24079703,,0,0.24079703
21.98200001,0.240754912,,0,0.240754912
21.98300003,0.240712794,,0,0.240712794
21.98400002,0.240670676,,0,0.240670676
21.985,0.240628558,,0,0.240628558
21.98600002,0.24058644,,0,0.24058644
21.98700001,0.240544322,,0,0.240544322
21.98800003,0.240502204,,0,0.240502204
21.98900002,0.240460086,,0,0.240460086
21.99,0.240417968,,0,0.240417968
21.99100002,0.24037585,,0,0.24037585
21.99200001,0.240333732,,0,0.240333732
21.99300003,0.240291614,,0,0.240291614
21.99400002,0.240249496,,0,0.240249496
21.995,0.240207378,,0,0.240207378
21.99600002,0.24016526,,0,0.24016526
21.99700001,0.240123142,,0,0.240123142
21.99800003,0.240081024,,0,0.240081024
21.99900002,0.240038906,,0,0.240038906
22,0.239996788,,0,0.239996788
22.00100002,0.23995467,,0,0.23995467
22.00200001,0.239912552,,0,0.239912552
22.00300003,0.239870434,,0,0.239870434
22.00400002,0.239828316,,0,0.239828316
22.005,0.239786198,,0,0.239786198
22.00600002,0.23974408,,0,0.23974408
22.00700001,0.239701962,,0,0.239701962
22.00800003,0.239659844,,0,0.239659844
22.00900002,0.239617726,,0,0.239617726
22.01,0.239575608,,0,0.239575608
22.01100002,0.23953349,,0,0.23953349
22.01200001,0.239491372,,0,0.239491372
22.01300003,0.239449254,,0,0.239449254
22.01400002,0.239407136,,0,0.239407136
22.015,0.239365018,,0,0.239365018
22.01600002,0.2393229,,0,0.2393229
22.01700001,0.239280782,,0,0.239280782
22.01800003,0.239238664,,0,0.239238664
22.01900002,0.239196546,,0,0.239196546
22.02,0.239154428,,0,0.239154428
22.02100002,0.23911231,,0,0.23911231
22.02200001,0.239070192,,0,0.239070192
22.02300003,0.239028074,,0,0.239028074
22.02400002,0.238985956,,0,0.238985956
22.025,0.238943838,,0,0.238943838
22.02600002,0.23890172,,0,0.23890172
22.02700001,0.238859602,,0,0.238859602
22.02800003,0.238817484,,0,0.238817484
22.02900002,0.238775366,,0,0.238775366
22.03,0.238733248,,0,0.238733248
22.03100002,0.23869113,,0,0.23869113
22.03200001,0.238649012,,0,0.238649012
22.03300003,0.238606894,,0,0.238606894
22.03400002,0.238564776,,0,0.238564776
22.035,0.238522658,,0,0.238522658
22.03600002,0.23848054,,0,0.23848054
22.03700001,0.238438422,,0,0.238438422
22.03800003,0.238396304,,0,0.238396304
22.03900002,0.238354186,,0,0.238354186
22.04,0.238312068,,0,0.238312068
22.04100002,0.23826995,,0,0.23826995
22.04200001,0.238227832,,0,0.238227832
22.04300003,0.238185714,,0,0.238185714
22.04400002,0.238143596,,0,0.238143596
22.045,0.238101478,,0,0.238101478
22.04600002,0.23805936,,0,0.23805936
22.04700001,0.238017242,,0,0.238017242
22.04800003,0.237975124,,0,0.237975124
22.04900002,0.237933006,,0,0.237933006
22.05,0.237890888,,0,0.237890888
22.05100002,0.23784877,,0,0.23784877
22.05200001,0.237806652,,0,0.237806652
22.05300003,0.237764534,,0,0.237764534
22.05400002,0.237722416,,0,0.237722416
22.055,0.237680298,,0,0.237680298
22.05600002,0.23763818,,0,0.23763818
22.05700001,0.237596062,,0,0.237596062
22.05799999,0.237553944,,0,0.237553944
22.05900002,0.237511826,,0,0.237511826
22.06,0.237469708,,0,0.237469708
22.06100002,0.23742759,,0,0.23742759
22.06200001,0.237385472,,0,0.237385472
22.06300003,0.237343354,,0,0.237343354
22.06400002,0.237301236,,0,0.237301236
22.065,0.237259118,,0,0.237259118
22.06600002,0.237217,,0,0.237217
22.06700001,0.237174882,,0,0.237174882
22.06800003,0.237132764,,0,0.237132764
22.06900002,0.237090646,,0,0.237090646
22.07,0.237048528,,0,0.237048528
22.07100002,0.23700641,,0,0.23700641
22.07200001,0.236964292,,0,0.236964292
22.07300003,0.236922174,,0,0.236922174
22.07400002,0.236880056,,0,0.236880056
22.075,0.236837938,,0,0.236837938
22.07600002,0.23679582,,0,0.23679582
22.07700001,0.236753702,,0,0.236753702
22.07800003,0.236711584,,0,0.236711584
22.07900002,0.236669466,,0,0.236669466
22.08,0.236627348,,0,0.236627348
22.08100002,0.23658523,,0,0.23658523
22.08200001,0.236543112,,0,0.236543112
22.08300003,0.236500994,,0,0.236500994
22.08400002,0.236458876,,0,0.236458876
22.085,0.236416758,,0,0.236416758
22.08600002,0.23637464,,0,0.23637464
22.08700001,0.236332522,,0,0.236332522
22.08799999,0.236290404,,0,0.236290404
22.08900002,0.236248286,,0,0.236248286
22.09,0.236206168,,0,0.236206168
22.09100002,0.23616405,,0,0.23616405
22.09200001,0.236121932,,0,0.236121932
22.09300003,0.236079814,,0,0.236079814
22.09400002,0.236037696,,0,0.236037696
22.095,0.235995578,,0,0.235995578
22.09600002,0.23595346,,0,0.23595346
22.09700001,0.235911342,,0,0.235911342
22.09800003,0.235869224,,0,0.235869224
22.09900002,0.235827106,,0,0.235827106
22.1,0.235784988,,0,0.235784988
22.10100002,0.23574287,,0,0.23574287
22.10200001,0.235700752,,0,0.235700752
22.10300003,0.235658634,,0,0.235658634
22.10400002,0.235616516,,0,0.235616516
22.105,0.235574398,,0,0.235574398
22.10600002,0.23553228,,0,0.23553228
22.10700001,0.235490162,,0,0.235490162
22.10800003,0.235448044,,0,0.235448044
22.10900002,0.235405926,,0,0.235405926
22.11,0.235363808,,0,0.235363808
22.11100002,0.23532169,,0,0.23532169
22.11200001,0.235279572,,0,0.235279572
22.11300003,0.235237454,,0,0.235237454
22.11400002,0.235195336,,0,0.235195336
22.115,0.235153218,,0,0.235153218
22.11600002,0.2351111,,0,0.2351111
22.11700001,0.235068982,,0,0.235068982
22.11800003,0.235026864,,0,0.235026864
22.11900002,0.234984746,,0,0.234984746
22.12,0.234942628,,0,0.234942628
22.12100002,0.23490051,,0,0.23490051
22.12200001,0.234858392,,0,0.234858392
22.12300003,0.234816274,,0,0.234816274
22.12400002,0.234774156,,0,0.234774156
22.125,0.234732038,,0,0.234732038
22.12600002,0.23468992,,0,0.23468992
22.12700001,0.234647802,,0,0.234647802
22.12800003,0.234605684,,0,0.234605684
22.12900002,0.234563566,,0,0.234563566
22.13,0.234521448,,0,0.234521448
22.13100002,0.23447933,,0,0.23447933
22.13200001,0.234437212,,0,0.234437212
22.13300003,0.234395094,,0,0.234395094
22.13400002,0.234352976,,0,0.234352976
22.135,0.234310858,,0,0.234310858
22.13600002,0.23426874,,0,0.23426874
22.13700001,0.234226622,,0,0.234226622
22.13800003,0.234184504,,0,0.234184504
22.13900002,0.234142386,,0,0.234142386
22.14,0.234100268,,0,0.234100268
22.14100002,0.23405815,,0,0.23405815
22.14200001,0.234016032,,0,0.234016032
22.14300003,0.233973914,,0,0.233973914
22.14400002,0.233931796,,0,0.233931796
22.145,0.233889678,,0,0.233889678
22.14600002,0.23384756,,0,0.23384756
22.14700001,0.233805442,,0,0.233805442
22.14800003,0.233763324,,0,0.233763324
22.14900002,0.233721206,,0,0.233721206
22.15,0.233679088,,0,0.233679088
22.15100002,0.23363697,,0,0.23363697
22.15200001,0.233594852,,0,0.233594852
22.15300003,0.233552734,,0,0.233552734
22.15400002,0.233510616,,0,0.233510616
22.155,0.233468498,,0,0.233468498
22.15600002,0.23342638,,0,0.23342638
22.15700001,0.233384262,,0,0.233384262
22.15800003,0.233342144,,0,0.233342144
22.15900002,0.233300026,,0,0.233300026
22.16,0.233257908,,0,0.233257908
22.16100002,0.23321579,,0,0.23321579
22.16200001,0.233173672,,0,0.233173672
22.16300003,0.233131554,,0,0.233131554
22.16400002,0.233089436,,0,0.233089436
22.165,0.233047318,,0,0.233047318
22.16600002,0.2330052,,0,0.2330052
22.16700001,0.232963082,,0,0.232963082
22.16800003,0.232920964,,0,0.232920964
22.16900002,0.232878846,,0,0.232878846
22.17,0.232836728,,0,0.232836728
22.17100002,0.23279461,,0,0.23279461
22.17200001,0.232752492,,0,0.232752492
22.17300003,0.232710374,,0,0.232710374
22.17400002,0.232668256,,0,0.232668256
22.175,0.232626138,,0,0.232626138
22.17600002,0.23258402,,0,0.23258402
22.17700001,0.232541902,,0,0.232541902
22.17800003,0.232499784,,0,0.232499784
22.17900002,0.232457666,,0,0.232457666
22.18,0.232415548,,0,0.232415548
